date,pressure,temp_max,temp_mean,temp_min,dew_mean,humidity,insolation,wind_dir,wind_speed,rain,,,
2010-11-11,1017.1,25.9,21.2,17.6,14,64,9.3,NNE,12,0,,,
2010-11-12,1015,26.6,21.1,17.7,15.2,71,9.4,ESE,14,0,,,
2010-11-13,1016.8,27.8,21.8,18.6,16.9,75,7.3,NNE,14,0,,,
2010-11-14,1019.6,28.1,22.6,20.1,18.6,79,6.3,NE,12,0,,,
2010-11-15,1019.5,28.6,22.8,20.9,18.7,78,3.6,E NNE ESE,12,VST,,,
2010-11-16,1018.8,24.4,21.1,19,16,73,5.3,NNE,16,VST,,,
2010-11-17,1018.5,23.5,19.9,16.6,14.7,73,7.7,NNE,15,0,,,
2010-11-18,1017.7,25.6,20.8,18.4,16.2,75,3.4,NNE,12,0,,,
2010-11-19,1015.8,25.2,21,17.8,16,74,7.5,NNE,10,0,,,
2010-11-20,1013.5,25.3,20.6,17.8,16.2,76,8.7,NNE,11,0,,,
2010-11-21,1011.9,25.5,21.3,19.3,17.7,81,7.7,E,8,0,,,
2010-11-22,1011.9,26.5,21.9,18.9,17.6,78,5.7,NNE,14,0,,,
2010-11-23,1014.6,25.5,20.7,18,14.9,70,6.3,NNE,14,0,,,
2010-11-24,1016.4,25.6,20.8,18.6,15.6,73,7.6,NE,11,0,,,
2010-11-25,1017.5,23.8,20.1,17.9,12.4,63,8.9,NNE,20,0,,,
2010-11-26,1017.8,24,19.7,17.2,12.6,64,8.7,NNE,11,0,,,
2010-11-27,1017.6,22.2,19.7,18.2,14.7,74,7.9,ESE,10,0,,,
2010-11-28,1018.2,25.6,21,17.8,15.8,73,8.9,NE SE,10,0,,,
2010-11-29,1017.1,24.9,20.5,17.8,17.1,81,6.5,SE,8,0,,,
2010-11-30,1015.7,25.5,20.9,17.5,16.5,77,5.4,N,11,0,,,
2010-12-01,1015.5,25.4,20.4,17,15.2,73,8.7,NNE,11,0,,,
2010-12-02,1016.6,25.1,20.8,17,15.5,73,8.2,NNE,12,0,,,
2010-12-03,1018.5,25.3,20.4,17.4,12.9,63,9.2,NNE,18,0,,,
2010-12-04,1017.2,25.2,20.4,18.2,12.7,62,5.7,E,11,0,,,
2010-12-05,1014.6,27.8,21.6,18.6,15.5,70,8,NE NNE ESE,10,0,,,
2010-12-06,1015,28,23.1,19.9,15.9,65,9.1,NNE,15,0,,,
2010-12-07,1018.7,21.3,18.3,14.8,9.9,58,4.3,NNE,28,0,,,
2010-12-08,1017.4,20.3,15.9,13.4,4.3,48,8.9,NNE,19,0,,,
2010-12-09,1015.9,22.3,17.1,13.2,7.2,54,8.5,NNE,14,0,,,
2010-12-10,1013.2,23.5,18.9,16.8,15,78,3,E,11,0,,,
2010-12-11,1012.3,20.4,18.1,16.9,14.6,80,0,NNE,12,VST,,,
2010-12-12,1010.2,19.9,19.1,18.5,17.7,91,0,E,12,0.2,,,
2010-12-13,1010.8,23.5,20.8,19.4,19.4,92,0,S ESE,6,0,,,
2010-12-14,1013.7,21.4,19.6,17,18,91,0,N,8,VST,,,
2010-12-15,1014,18.7,15.9,9.1,15,95,0,E,18,17.4,,,
2010-12-16,1021.3,9.2,7,5.5,4.3,84,0,N,32,4.2,,,
2010-12-17,1021,13.8,8.3,4,0.4,59,9.3,NNE,22,0,,,
2010-12-18,1018.4,18.7,12.6,7.3,6.4,66,4.9,NNE,11,0,,,
2010-12-19,1018.4,23.1,17.6,14,12.3,72,3.5,NNE,10,0,,,
2010-12-20,1015.9,25.3,19.2,15.3,13.4,70,2.4,S SE,6,0,,,
2010-12-21,1014.2,24.3,19.7,17.3,14.2,71,3.8,SE NW,4,0,,,
2010-12-22,1014.5,23.4,18.6,15.9,12.3,69,8.8,NNE,12,0,,,
2010-12-23,1015.5,23.4,18.1,14.5,13.1,74,8.6,SE,8,0,,,
2010-12-24,1014.8,22.9,18.1,15.7,14.6,80,3.7,E NNE,11,0,,,
2010-12-25,1017,18.1,14.2,8.4,12,87,0,N,19,2.4,,,
2010-12-26,1021.2,14.4,10.7,7.7,4.2,66,9,NNE,25,0.4,,,
2010-12-27,1019.5,18.2,12.9,8.1,4.7,59,9.4,NNE,11,0,,,
2010-12-28,1018.1,21.7,15.1,10.2,7.4,63,9.3,N,8,0,,,
2010-12-29,1017.3,23.4,16.6,12.5,11.5,73,9.4,N NNE,9,0,,,
2010-12-30,1018.4,20.3,16.6,13.8,9.5,66,9.1,N,19,0,,,
2010-12-31,1019.1,18.4,14.6,12,1.8,44,9.1,NNE,20,0,,,
2011-01-01,1018.9,20,14.9,12,5.4,54,9.2,NE,16,0,,,
2011-01-02,1019.7,16.6,14.1,12.7,7.9,66,0,NE,16,0,,,
2011-01-03,1020.2,12.7,9.6,8.1,6.3,81,0,NNE,26,0.2,,,
2011-01-04,1020.9,9.3,8.2,7.3,7.6,96,0,NNE,24,6.8,,,
2011-01-05,1018.9,15.8,11.8,9.3,9.4,86,0,NNE,13,0,,,
2011-01-06,1022.6,14.3,11.1,9,7.5,79,4.2,N,22,0.2,,,
2011-01-07,1024.6,11.9,8.4,6.8,2.7,68,2.7,NNE,24,0,,,
2011-01-08,1021.5,16.7,11,7.4,4.3,64,6.3,NNE,14,0,,,
2011-01-09,1020.8,17.4,12.2,9.1,4.5,60,8.1,N,18,0,,,
2011-01-10,1020.5,14.9,10.7,8.3,2.1,56,9,NNE,20,0,,,
2011-01-11,1019.3,10,8.3,5.3,2.6,68,0,N,20,VST,,,
2011-01-12,1019.8,7.2,5.4,4.1,4.6,95,0,NNE,20,5.6,,,
2011-01-13,1019.2,16.1,10.3,6.3,7.4,83,3.4,NNE,13,0.2,,,
2011-01-14,1017.3,19.7,14.6,10.6,8.9,69,6.8,NNW,10,0,,,
2011-01-15,1021.7,14.6,12.2,9,4.6,60,9.2,NNE,30,0,,,
2011-01-16,1024.2,13.5,9.8,7.5,1.6,57,6.3,NNE,24,0,,,
2011-01-17,1024.1,14,10.8,7.9,4.2,65,5.4,NNE,15,0,,,
2011-01-18,1020.8,18.7,13.6,10.9,8.1,70,6.7,NNE,11,0,,,
2011-01-19,1018.4,19.7,14.4,11.4,9,71,7.6,NNE,12,0,,,
2011-01-20,1017.5,18.4,13.9,10.4,7.4,65,1.9,NNE,18,0,,,
2011-01-21,1020,14.4,11.2,7.7,5.2,67,8.2,NNE,23,0,,,
2011-01-22,1021.8,13.1,10.1,7.7,5.3,73,0.7,NNE,18,0,,,
2011-01-23,1022.1,18.2,13.3,10.5,7.4,68,8.1,NNE,16,0,,,
2011-01-24,1023.7,13.4,11.1,9.5,5.5,68,0,NNE,19,0,,,
2011-01-25,1024.4,16.6,11.9,9.4,7,72,5.2,NNE,14,0,,,
2011-01-26,1024.8,18.8,13.4,9.9,8.3,72,8.7,NNE,13,0,,,
2011-01-27,1024.6,20.2,14.6,11.9,10.1,76,6.5,NNE,13,0,,,
2011-01-28,1024.2,16,13.7,11.3,8.5,72,0.8,NNE,18,0,,,
2011-01-29,1025.5,14.1,10.8,8.6,3.6,61,6.2,NNE,26,0,,,
2011-01-30,1026.7,13.4,10.1,6.8,2.1,58,3.3,NNE,24,0,,,
2011-01-31,1025.6,16.8,11.8,8.5,4.2,61,8.9,NNE,18,VST,,,
2011-02-01,1022.7,17.7,13.2,10.6,7.4,69,3.3,NE,14,0,,,
2011-02-02,1021,19.8,13.8,10,6,60,7,NNE,11,0,,,
2011-02-03,1020,19.4,14.4,12.5,11.1,82,9,S,8,0,,,
2011-02-04,1017.6,20.2,15.3,12.5,12,81,9.3,S,6,0,,,
2011-02-05,1017.5,22.9,16.3,12.8,11.8,76,8.3,SSE,8,0,,,
2011-02-06,1016,23.5,17,13.3,10.8,68,8.1,S,10,0,,,
2011-02-07,1012.5,22.1,17.4,15.5,12.5,74,6.1,SSE,9,0,,,
2011-02-08,1009.7,22.5,18.1,15,15,83,6.9,SSE,9,0,,,
2011-02-09,1009.9,24,18.8,16.3,16.6,88,4.1,SE,8,0,,,
2011-02-10,1012.7,21.2,17.2,15.1,14.5,85,7.7,SE,11,0,,,
2011-02-11,1017.2,16.7,15.5,13.6,12.2,82,0,NNE,14,0.8,,,
2011-02-12,1019.6,13.9,12.6,10.9,8.5,76,0,NNE,18,VST,,,
2011-02-13,1017.8,13.3,11,9.5,9.8,92,0,N,17,13.4,,,
2011-02-14,1021.1,10.6,8.8,6.3,5.4,80,0,NNE,26,1.8,,,
2011-02-15,1020.9,10.5,8.9,7.8,7.7,92,0,NNE,19,3.8,,,
2011-02-16,1017.6,12.2,10.8,9.3,10.7,99,0,NNE,9,0.4,,,
2011-02-17,1016,16.2,12.7,11.3,12.2,96,0,NNW,8,0.6,,,
2011-02-18,1016.6,13.9,11.8,10.9,11,95,0,NNE,13,VST,,,
2011-02-19,1018.1,11,10.3,9.8,10.2,99,0,NNE,19,3.2,,,
2011-02-20,1019.7,14.8,11.9,9.8,8.9,82,0,NNE,16,0.6,,,
2011-02-21,1019.2,15.9,13.9,11.9,10.8,82,0,NNE,10,0.2,,,
2011-02-22,1018.7,18.8,14.8,13.4,9.9,74,0.3,NE,8,VST,,,
2011-02-23,1017.8,20.4,16.2,14.1,11.3,74,1.4,SE SSE,7,0,,,
2011-02-24,1016.1,22.5,17.4,14.8,14.3,83,4.8,S,8,0,,,
2011-02-25,1016,21.6,17.7,15.9,15.5,87,8.3,ESE,10,0,,,
2011-02-26,1017.6,21,17.3,15.3,14.5,84,3.3,E,11,VST,,,
2011-02-27,1016.2,22.7,18.5,16.7,16.2,86,4.8,SSE,6,0,,,
2011-02-28,1014.1,25.9,20,16.1,16.2,81,9,S,6,0,,,
2011-03-01,1014.6,22.4,20,18.2,16.3,79,6,N,8,0.2,,,
2011-03-02,1017.6,20.3,17,15.1,11.7,71,2.7,NNE,15,0,,,
2011-03-03,1018.4,19.8,16.8,15,13.3,80,2.4,NE,11,VST,,,
2011-03-04,1019.5,20.5,15.6,13.7,10.5,72,5.2,NNE,18,0,,,
2011-03-05,1017.7,18.8,16,14.6,12,77,0.7,E ESE,12,0,,,
2011-03-06,1014.8,21.1,17.9,15.8,15.5,86,0,S,7,0.6,,,
2011-03-07,1017,21.4,18,13.1,12.3,71,7.2,N,18,1,,,
2011-03-08,1020.4,16,13.8,11.6,11.1,84,0.4,NE,15,7.2,,,
2011-03-09,1021.8,15.5,14,11.4,10.3,79,0.1,NNE,19,3.8,,,
2011-03-10,1021.9,18.7,14.7,12.2,11.6,82,0.5,NNE,20,0,,,
2011-03-11,1019.9,20.7,16.2,14.3,12.3,78,0.7,NE NNE,12,0,,,
2011-03-12,1017.8,21.9,17.6,15,14.3,81,5.9,NNE,7,0,,,
2011-03-13,1015.7,25.6,19.6,16.1,15.8,80,9.2,S,5,0,,,
2011-03-14,1014.7,27.4,21.9,17.9,17.2,77,8.3,NE NNE SSW,7,0,,,
2011-03-15,1018.1,22.4,17.1,13.1,14.8,86,0,NNE,15,1,,,
2011-03-16,1022.5,17,13.8,11.5,4.4,54,0.6,NNE,28,VST,,,
2011-03-17,1021.7,15.8,14.2,12.5,5.2,56,0.1,NNE,20,1,,,
2011-03-18,1017.7,14.1,12.9,11.7,10.3,84,0,NE NNE,18,0.8,,,
2011-03-19,1013.4,16.2,14.4,12.1,14.2,98,0,NNE,12,6.8,,,
2011-03-20,1011.3,22.5,18.5,16.1,17.9,96,0,SSE,5,0,,,
2011-03-21,1011.9,24.7,20.5,19.1,19.8,96,2.2,SSE,9,0,,,
2011-03-22,1017.6,20.7,17.4,14.1,15.3,88,0,N,16,VST,,,
2011-03-23,1021.5,17.6,14.6,12.7,9.5,72,0,NNE,21,0,,,
2011-03-24,1022,18.1,15,13,10.3,74,0,NNE,20,VST,,,
2011-03-25,1023.3,20.2,16.1,13.1,8.9,63,1,NNE,17,0,,,
2011-03-26,1022.8,20.7,17.2,15.1,10,63,1.8,NNE,16,0,,,
2011-03-27,1022.7,15.1,13.4,12,8.5,73,0,NNE,18,0.8,,,
2011-03-28,1022.3,21.2,16,12.9,9.1,65,2.9,NNE,15,0,,,
2011-03-29,1022.4,21.3,17.1,14,9.5,62,1.1,NNE,10,0,,,
2011-03-30,1021,20,17.1,15.2,8.6,59,0,ESE,9,VST,,,
2011-03-31,1018.4,22.3,18,15.7,10,61,4.2,NE SE,10,VST,,,
2011-04-01,1016.5,23.8,19.6,16.1,15.4,78,10.7,SE,8,0,,,
2011-04-02,1014.9,25.6,21,17.3,16.7,78,10.1,S,7,0,,,
2011-04-03,1013.8,26.8,21.1,17.6,17.7,82,6.2,S,7,0,,,
2011-04-04,1016.8,20.5,18.2,16,15.3,84,0,NNE,11,1.2,,,
2011-04-05,1018.9,20.5,17.5,15.2,13.8,79,0.6,E ESE,13,VST,,,
2011-04-06,1017.8,23.9,18.9,17,14,74,3,E,12,0,,,
2011-04-07,1016.9,24.4,20.4,17.3,17.2,82,9.6,SE,7,0,,,
2011-04-08,1017.3,27.3,21.6,18.2,17.6,80,8,S,6,0,,,
2011-04-09,1019.3,25.6,21.4,19.5,17.8,81,9.3,SSE,10,0,,,
2011-04-10,1018.2,28.3,22.3,19,18.5,80,7.7,NE SE,7,VST,,,
2011-04-11,1015.2,30.8,23.7,19.6,18.6,76,10.3,SE,7,0,,,
2011-04-12,1017.6,24.7,21,19.7,17.2,79,4.8,E,14,VST,,,
2011-04-13,1016.7,25.9,22,19.6,16.3,72,5.8,E S,8,0,,,
2011-04-14,1012.8,27.7,22.6,19.3,18.7,79,9,SSE,7,0,,,
2011-04-15,1010.4,28.5,23.2,20.6,20,83,7.4,S,8,0,,,
2011-04-16,1009.9,29.4,24.3,21.4,21.2,84,2.9,SSW,6,0,,,
2011-04-17,1008.6,29.2,24.6,21.8,22.3,88,2.6,S,8,10.2,,,
2011-04-18,1010.2,28.3,23.2,21.1,18.3,75,1.3,NNE,16,0,,,
2011-04-19,1014.3,28.3,23.2,20.7,15.9,65,9.9,SE,11,0,,,
2011-04-20,1016.7,24.6,21.6,19.9,17.2,76,6.6,E,14,0,,,
2011-04-21,1014.6,26.1,22.3,20.3,19,82,5.9,ESE,10,0,,,
2011-04-22,1011.8,27.4,23.1,20.4,20.3,85,3.9,SSE,8,5.6,,,
2011-04-23,1014.2,20.6,19.5,18.1,17.7,89,0,NNE,15,4.8,,,
2011-04-24,1014.6,28.2,22.3,18.6,13.7,61,11,NE,10,0,,,
2011-04-25,1012.9,28.1,22.8,19.4,18.3,77,10.3,S,7,0,,,
2011-04-26,1010,28.9,23.3,20,19.1,78,7.7,S,8,0,,,
2011-04-27,1007.9,31.7,25.6,22.3,21.1,77,4.3,SW WSW,7,0,,,
2011-04-28,1009.8,28.5,24.4,22.7,22.2,88,0,ESE WSW,8,0.2,,,
2011-04-29,1011.3,23.2,22.4,21.6,21.4,94,0,ESE,11,6.2,,,
2011-04-30,1010.6,26.7,24,22.4,22.4,91,0.3,SSE,9,0.4,,,
2011-05-01,1010.4,28.9,25,23.6,23.2,90,1.4,S,10,VST,,,
2011-05-02,1009.2,28.8,25.6,24.3,23.4,88,4,SSE,12,VST,,,
2011-05-03,1009.2,29.8,25.6,22.6,22.6,84,4.4,S,12,1,,,
2011-05-04,1010.9,27.5,22.9,20.8,20,84,0.2,NNE,9,0.8,,,
2011-05-05,1010.9,24.2,22.5,20.8,21,92,0,SE,7,0.4,,,
2011-05-06,1009.6,29.1,25.5,23,22.9,86,7,SSE,10,VST,,,
2011-05-07,1008.3,28.9,26.2,24.6,23.3,84,4.2,SSE,11,0,,,
2011-05-08,1008.2,29.8,26,24.6,23.1,84,3.3,SE,9,0,,,
2011-05-09,1007.4,30.3,26.4,24.2,23.4,84,9.2,SE,7,0,,,
2011-05-10,1006.4,31.1,27.2,24.9,23.4,80,6.7,SSE,11,0,,,
2011-05-11,1006.1,31.2,27.9,26.2,24.7,83,6.4,S,12,0,,,
2011-05-12,1007.6,31.8,28.3,26.4,24.4,80,9.5,S,10,VST,,,
2011-05-13,1009.8,29.3,25.5,23.9,23.6,89,0,NNE,7,10,,,
2011-05-14,1012,28.6,24.6,22.5,22.5,88,0.9,ESE,13,3.4,,,
2011-05-15,1013.9,25.5,24.2,23.3,23,93,0,ESE,11,12.8,,,
2011-05-16,1012.8,27.7,24.3,21.5,23.2,93,0.4,SSE,7,15.6,,,
2011-05-17,1011.4,26,22.6,21.2,20,86,0.1,NNE,12,VST,,,
2011-05-18,1010,28.3,24.4,21.9,18.2,70,9.5,ESE,12,0,,,
2011-05-19,1010,28.7,25.4,22.8,21.1,78,9.7,NE SE,8,VST,,,
2011-05-20,1008.3,30.6,26.1,23.6,22.6,82,8.2,ESE,8,0,,,
2011-05-21,1006.6,29.2,25.1,23.5,23.2,89,1.6,ESE,8,26,,,
2011-05-22,1005.6,25.3,24.2,22.6,23,93,0,S,9,66.8,,,
2011-05-23,1007.7,28.5,23.2,20.4,19.8,82,2.3,NNW,13,3.4,,,
2011-05-24,1009.6,23.9,20.8,17.8,18.3,86,0,NE NNE,16,13.8,,,
2011-05-25,1010.2,26.1,22.4,19.6,18.4,79,0,NNE,17,VST,,,
2011-05-26,1009.4,28.9,24.7,21.4,17.8,67,7.4,NNE,15,0,,,
2011-05-27,1007.2,31.5,26.7,22.4,18.4,62,6.8,NNE,10,0,,,
2011-05-28,1006.7,31.5,27.6,22.8,17.8,57,10.8,NNE,11,0,,,
2011-05-29,1010.4,30.5,26.6,24.3,21.2,73,10.5,SE ESE,12,0,,,
2011-05-30,1011.5,28.4,25.2,23.2,19.2,70,10.8,E,11,0,,,
2011-05-31,1007.5,33.3,26.3,21.7,18.2,65,11.6,SE,8,0,,,
2011-06-01,1006.6,33.9,27.4,23.7,21.7,73,10.5,SSW,7,0,,,
2011-06-02,1009.2,30,27.2,25.3,23.8,82,4.4,S SE SSE,9,0,,,
2011-06-03,1009.4,30.3,27.1,25.4,22.4,76,8,SSE,11,0,,,
2011-06-04,1008.6,29,27,25.9,24.3,85,1.6,SSE,12,0.2,,,
2011-06-05,1009.2,30.6,27.9,26.4,24.4,81,10.5,S,12,0,,,
2011-06-06,1008.5,31.4,28.4,26.6,23.9,77,10.5,S,12,0.2,,,
2011-06-07,1007,31.1,28.3,26.7,24.1,78,9.3,S,11,0.2,,,
2011-06-08,1006.4,31.2,28.2,26.6,24.5,81,6.4,S,11,1.8,,,
2011-06-09,1006,32.7,28.8,26.7,23.8,75,11.7,S SSE,11,0,,,
2011-06-10,1003.9,32.4,28.5,26.1,23.3,74,7.1,SSE,9,0,,,
2011-06-11,1004.7,31.3,27.8,24.9,24.5,82,3,S,8,22.8,,,
2011-06-12,1007.5,28.6,26.4,23.5,23.8,86,2.6,S,7,36.4,,,
2011-06-13,1007.7,31.1,28,26.1,24.5,82,4.6,SSE,10,12.8,,,
2011-06-14,1006.9,30.8,28.6,26.7,24.4,78,9.3,S,14,0.8,,,
2011-06-15,1005.6,31.1,28.3,27,23.9,77,6.5,S,13,0.2,,,
2011-06-16,1004.7,28.3,26.5,24.1,24.3,88,0,E ESE,9,16.2,,,
2011-06-17,1005.8,30.4,27.6,25.1,24.7,84,0,SSE,9,18.8,,,
2011-06-18,1005.5,31,28,25.1,24.1,80,8.3,SE,10,15.8,,,
2011-06-19,1004.5,31.4,28.2,25.4,24.2,79,8.6,SE,8,5.2,,,
2011-06-20,1004.3,32.8,29.1,26.7,23.4,72,11.2,SSE,7,0,,,
2011-06-21,1002.1,34.7,29,25.8,23.5,73,6,NE,14,0.2,,,
2011-06-22,997.4,28.2,26.2,25.1,24.1,89,0.2,NE,27,13.4,,,
2011-06-23,997.8,26.8,25.1,23.3,23.9,93,0,ESE SSE,21,132.8,,,
2011-06-24,999.6,30.6,27.7,25.8,24.4,83,9.8,ESE,9,0,,,
2011-06-25,1000.4,31.4,27.9,25.5,23.9,80,6.2,S,8,VST,,,
2011-06-26,1003,31.2,27.9,26.7,24.2,81,0,SSW,6,VST,,,
2011-06-27,1003.8,32.5,28.4,26.3,24.5,80,1.1,S,7,0,,,
2011-06-28,1004,28.1,26,23.5,24.4,91,0,S,10,90.4,,,
2011-06-29,1005,27.3,26,23.4,24.5,91,0,SSE,14,18.8,,,
2011-06-30,1007,28.2,26.5,24.4,24.6,90,0,S,14,7.6,,,
2011-07-01,1008.6,29.8,27.6,26.4,24.7,85,4.5,SSE,13,VST,,,
2011-07-02,1008.1,30.1,27.9,26.3,24.2,80,11.2,SSE,12,0.4,,,
2011-07-03,1007.9,30.9,28.2,26.5,23.8,78,11.4,S,11,0,,,
2011-07-04,1009.1,31.6,28.4,26.4,23.6,76,11.2,S,10,0.8,,,
2011-07-05,1007.7,32.6,28.8,26.6,23.4,74,12,S,8,0,,,
2011-07-06,1004.7,32.5,28.7,26.7,22.7,71,12.1,SSW,9,0,,,
2011-07-07,1004,33,29,26.8,22.9,71,11.8,S,9,0,,,
2011-07-08,1004.5,32.6,29.2,27.2,23.8,73,11.9,SSW,9,0,,,
2011-07-09,1003.7,32.5,28.7,25.5,23.8,76,9.4,S,8,3.6,,,
2011-07-10,1002.2,33.4,29,26,23.8,74,4.7,SW,6,0,,,
2011-07-11,1001.5,33.6,28.5,25.7,23.8,76,1,NW NNE,6,0.2,,,
2011-07-12,1001.6,30.4,27.2,26,24.2,84,0,NNE,7,0.4,,,
2011-07-13,1002,33.2,27.6,24.7,24.1,82,5.1,E,11,6,,,
2011-07-14,1002.2,29.2,26.5,24.9,24.3,88,0.5,E,9,7,,,
2011-07-15,1002,30.4,26.4,24,24,87,2,SW,6,47.8,,,
2011-07-16,1002,28.6,26.4,24.2,23.7,86,0,SSW,8,5.2,,,
2011-07-17,1000.1,30.3,27.6,26,23.8,81,2.3,S SSW,8,0,,,
2011-07-18,999.6,32.3,27.5,23.6,24.2,82,1.9,SW,7,8.8,,,
2011-07-19,1000.4,29.3,26.3,24.1,24.3,89,1.2,S,5,27.8,,,
2011-07-20,1001.8,29.1,26.2,24.3,24,88,0,SSW,7,5,,,
2011-07-21,1004.5,31.6,27.6,25.1,23.7,80,6.6,SSE,7,0.2,,,
2011-07-22,1005.8,29.9,28,26.4,24.9,83,8.9,SSE,12,2,,,
2011-07-23,1007.4,31.4,28.4,26,23.9,77,12,SSE,8,0,,,
2011-07-24,1007.6,32.8,28.8,25.9,23.9,76,10.8,SSW,5,0,,,
2011-07-25,1006.8,33.8,29.4,26.7,24.2,74,9.4,S,8,0,,,
2011-07-26,1007.3,32.6,29,26.5,23.1,71,12,S,7,0,,,
2011-07-27,1007.2,33.3,29,26.5,24.1,76,12.4,ESE,9,0.6,,,
2011-07-28,1004.5,35,29,24.9,23.3,73,10.6,NNE,14,4.4,,,
2011-07-29,1002.3,29.1,27,24.2,24.2,84,2.3,E ESE,20,33.4,,,
2011-07-30,1004.2,29.9,26.8,23.8,24.3,86,5,E,12,10.4,,,
2011-07-31,1005,32.4,28.2,25.3,24.1,79,11,SE,7,0,,,
2011-08-01,1005.7,32.3,28.4,25.5,23.4,76,12.2,SSE,6,0,,,
2011-08-02,1006.8,34.5,29,25.7,22.9,71,11.4,SW,7,0,,,
2011-08-03,1005.9,32.6,28.7,26.1,23,72,12.2,SW,8,0,,,
2011-08-04,1003.1,32.1,28.7,26.5,23.6,74,11.4,SW,7,0,,,
2011-08-05,1001.2,34.2,29,26.4,23.4,73,9.8,S,7,0,,,
2011-08-06,1000.2,32.7,29.1,27,24,75,7.6,S,8,0,,,
2011-08-07,1002,33,29.6,27.6,24.5,75,9.4,SSE,8,0,,,
2011-08-08,1004.3,31.6,28.4,27.1,24.6,80,1.9,S,7,0.2,,,
2011-08-09,1004.3,29.8,27.2,22.9,24.2,84,2.3,S SSE,7,56,,,
2011-08-10,1005.5,27,25.5,24.3,23.9,91,0,S SSE,8,32.6,,,
2011-08-11,1007.6,30.4,27.6,24,24.6,84,8.5,SSE,10,11.6,,,
2011-08-12,1008,31.9,28.3,26.4,24.1,78,9.8,SSE,10,0,,,
2011-08-13,1008.8,31.8,28.7,26.4,23.6,75,11.7,SSE,10,0,,,
2011-08-14,1010.5,32.2,28.8,26.7,23.4,73,11.3,S,9,0,,,
2011-08-15,1011,31.8,28.8,27,23.7,75,8.8,S,7,VST,,,
2011-08-16,1009.9,32.3,28.9,26.9,23.4,72,11,SW,8,0.4,,,
2011-08-17,1009.2,32,28.7,26.5,23.3,73,11.3,SSE,10,VST,,,
2011-08-18,1010,31,27.9,23.9,23.6,78,8.3,SSE,7,12.2,,,
2011-08-19,1011,31.4,28.6,26.9,23.8,76,8.5,E,9,0,,,
2011-08-20,1011,33.1,28.9,26.9,23.6,74,10.8,E,9,0,,,
2011-08-21,1010.1,33.6,27.9,23.5,24,80,3.7,SE,6,23,,,
2011-08-22,1008.2,32.1,29,26.2,24,76,9.6,SSE,7,0.2,,,
2011-08-23,1006.6,32.1,28.9,27.2,24.3,76,8.5,S,8,0,,,
2011-08-24,1006.2,32.6,28.7,22.9,23.4,74,9.1,S SSW,7,14.6,,,
2011-08-25,1006,33.3,28.7,25.7,23.6,75,5.5,NNE,10,0,,,
2011-08-26,1006.3,33.8,28.8,26.3,22.9,72,5.4,NNE,11,0,,,
2011-08-27,1004.8,34.9,30.3,26.3,22.3,63,10,NNE,11,0,,,
2011-08-28,1003.4,34.7,30.4,27.1,21.9,61,2.7,WNW,11,0,,,
2011-08-29,1002.7,36.1,31.3,28.2,22.1,60,8.7,W NW,11,0,,,
2011-08-30,1001.4,35.5,31.4,28.6,22.3,60,7.7,NW,10,0,,,
2011-08-31,999.7,35.9,30,25.7,21.7,63,7.4,NW,11,10.6,,,
2011-09-01,1000.7,33,28.2,26.6,21.8,69,1.7,NW,9,VST,,,
2011-09-02,1002.5,31.8,28.4,26.3,23.6,76,4.2,E,6,0,,,
2011-09-03,1006.4,27.7,26,23.5,24,89,1,ESE,7,14.4,,,
2011-09-04,1008,33,28.8,26.2,24.4,78,9.4,E NE,7,0,,,
2011-09-05,1007.6,31.7,28,24.1,23.7,78,5.8,S SW,6,25.8,,,
2011-09-06,1007.4,32.2,28.3,23,23.6,76,9.9,SE,6,15.2,,,
2011-09-07,1006.6,31.5,28.6,26.4,23.6,74,9.3,SE,8,0,,,
2011-09-08,1007.5,33.7,28.6,27.1,24.2,78,7.3,ESE,10,VST,,,
2011-09-09,1010,32.6,28.7,26.9,23.2,73,9,E,14,VST,,,
2011-09-10,1011,33.1,28.4,27.1,23.2,74,8.7,E,15,0,,,
2011-09-11,1010.5,30.6,27.6,25.8,23.4,78,3.8,E,16,0.4,,,
2011-09-12,1010.6,31,27.2,25.6,23.5,81,2.1,NE ESE,13,0.6,,,
2011-09-13,1009.4,32.2,28.3,25.6,23.1,74,10.9,SE,9,VST,,,
2011-09-14,1007.6,31.6,28.4,25.7,22.5,71,10.3,SE,8,0,,,
2011-09-15,1007,33.4,28.2,24.3,23.2,75,8.6,E,10,0.6,,,
2011-09-16,1005.6,33.2,28,26,23.6,77,7.4,E,12,0.2,,,
2011-09-17,1004.5,34.6,28.8,26,23.5,74,9.2,E,13,0,,,
2011-09-18,1007.2,28.8,26.8,24.4,23.9,84,2.3,E,14,24.4,,,
2011-09-19,1009.8,32.8,27.8,24.7,23.2,77,6.1,E,13,0.4,,,
2011-09-20,1011.6,26.9,25,23.1,20.3,76,0,NNE,25,VST,,,
2011-09-21,1011,28.6,25,21.5,18.2,66,5.8,NNE,22,0,,,
2011-09-22,1010.3,28.4,25,22,18.3,67,3.3,N NE NNE,22,0,,,
2011-09-23,1009.7,26.6,24.9,24,18.6,68,0,NNE,19,VST,,,
2011-09-24,1009,27,24.2,21.7,19.5,75,0.5,NNE,29,VST,,,
2011-09-25,1008.6,24.7,23.3,21.9,20.4,84,0,NNE,29,4.2,,,
2011-09-26,1008.9,31,25.8,22.4,22,81,2.2,NNE,18,0.2,,,
